1.230000000000000000e+02,6.800000000000000000e+01,6.800000000000000000e+01,3.500000000000000000e+01,6.800000000000000000e+01,4.500000000000000000e+01,2.300000000000000000e+01
1.050000000000000000e+02,9.100000000000000000e+01,5.900000000000000000e+01,1.210000000000000000e+02,5.900000000000000000e+01,6.300000000000000000e+01,2.500000000000000000e+01
2.120000000000000000e+02,1.090000000000000000e+02,1.390000000000000000e+02,1.480000000000000000e+02,1.100000000000000000e+02,9.600000000000000000e+01,6.500000000000000000e+01
