4.000000000000000000e+01,5.800000000000000000e+01,2.200000000000000000e+01,5.800000000000000000e+01,2.200000000000000000e+01
6.800000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01,1.300000000000000000e+01,2.600000000000000000e+01
