7.000000000000000000e+01,1.200000000000000000e+01,3.600000000000000000e+01,4.600000000000000000e+01,8.000000000000000000e+00,2.800000000000000000e+01
4.800000000000000000e+01,4.100000000000000000e+01,4.500000000000000000e+01,9.000000000000000000e+00,2.800000000000000000e+01,2.800000000000000000e+01
